,Term,Level,gene_count,num_pos,gene_name
155,GO:0014070,4,58,54,"ACACB, ACAT1, PLIN2, AMH, ANGPT2, BAK1, CDKN2B, CPT1A, ATF2, CTSK, DUSP6, DUT, EDNRB, EPHX1, ACSL1, FGF8, G6PD, KAT2A, GIP, GNAT1, GNAT2, HBE1, HES1, IGFBP1, IGFBP4, KCNC2, KCNQ3, LYN, KITLG, MMP14, ND1, PSMB2, ABCD3, SFRP1, SLC10A1, SOX9, TAF2, BTG2, NR0B2, ABCB11, TNFRSF11A, TRPA1, CD83, EIF4A3, FST, SLC7A11, TXN2, SETD2, TET2, SRR, VKORC1, TP53I13, TWIST2, SP7"
156,GO:0014823,2,46,42,"ALAD, ANGPT2, ANXA2, BGLAP, BMP6, CAT, CBL, CDK1, COL4A2, CRY1, CRY2, EDN1, FOS, GCG, GCLC, GCLM, HADH, HSF1, IL6, IL10, ITGB3, LEP, MAS1, MMP2, PCK1, PIK3CA, PRKAA1, SOD2, STK11, TH, TNF, UCP3, UQCRC1, CXCR4, KL, ADIPOQ, SCO2, HDAC5, KDM6B, FGF21, CAB39, FKRP"
157,GO:0014850,3,24,19,"ADSL, ATP5F1A, CAPN3, COL6A1, MSTN, HIF1A, ITGA2, NFATC1, PRKAA2, RYR2, SRD5A1, SLC7A5, POSTN, PPARGC1A, TNS2, SLC38A2, ABCG5, ABCG8, ADSS1"
158,GO:0015711,5,17,9,"SLC19A1, SLCO1A2, SLC22A3, ABCG2, SLCO1B1, SLC22A7, SLCO1B3, SLC22A11, SLC22A12"
159,GO:0016042,4,66,42,"ADORA1, APOA4, APOC2, CES1, CLPS, LIPA, LIPE, PAFAH1B1, PAFAH1B2, PAFAH1B3, PAFAH2, PLA2G2A, PLCB2, PLCB3, PLCB4, PLCD1, PLIN1, PNLIP, PPT1, SULT2A1, RAB7A, LIPF, PLCH2, PLAAT3, PLCH1, PLA2G2D, BSCL2, PLCE1, PLA1A, NCEH1, CRTC3, TBL1XR1, PLA2G12A, PLA2G12B, PLCD4, PLCZ1, PLCD3, PNLIPRP3, FAAH2, LIPH, ASPG, OC90"
160,GO:0016125,5,20,18,"CYP1B1, CYP7A1, CYP8B1, CYP11A1, CYP11B1, CYP11B2, CYP19A1, CYP21A2, CYP26A1, CYP27A1, CYP51A1, LIPA, CYP7B1, CYP46A1, CYP39A1, CYP26B1, CYP4V2, CYP26C1"
161,GO:0016192,4,153,120,"AP2A1, AP2A2, AP1B1, AP2B1, AP1G1, TRIM23, ARF3, ARF4, ARF5, ARF6, ARL1, KIF1A, CAMLG, CHM, CHML, AP2M1, AP1S1, AP2S1, AP3S1, GDI1, GDI2, GOLGA4, HPS1, KIF5A, MYO5A, MYO5B, NSF, CHMP1A, PRKCI, RAB1A, RAB2A, RAB4A, SPTBN2, STXBP1, STXBP2, STXBP3, VAMP2, VAMP7, TSC2, AP3B2, PICALM, AP3B1, RAB11A, AP1S2, AP1G2, AP1M1, AP3D1, KALRN, SPAG9, RABEP1, AP4M1, CYTH1, VAMP3, KIF3B, MAPK8IP1, RAB36, RAB11FIP3, TBC1D4, AP5Z1, AP1M2, ACTR1A, CNIH1, PLIN3, AP3S2, RTN3, VTI1B, AP4B1, KIF1C, RAB10, RAB32, IFT27, BVES, AP4S1, VPS45, MON1B, MAPK8IP3, AP4E1, RAB38, NECAP1, VPS33B, ARFGAP3, AP3M1, VPS41, INTU, VPS4A, CECR2, RAB14, CCZ1, YIPF1, AHI1, SYTL2, AP5S1, NECAP2, ARFGAP1, AP5M1, FMN2, SPIRE1, KIF17, SPTBN4, BLOC1S5, ARAP3, VPS33A, KXD1, FUZ, NCALD, ARL6, MON1A, SPIRE2, HPS4, MCFD2, AP5B1, OSBPL1A, RAB39B, ZFYVE27, AP1S3, PRICKLE1, CNIH3, ARL5B, CCZ1B, CNIH2"
162,GO:0016197,5,64,52,"ABCA1, ARHGAP1, EPS15, BLOC1S1, MYO5B, RAB13, ITSN1, SNAP25, WAS, PICALM, SQSTM1, HGS, REPS2, ZFYVE9, VPS4B, ZFYVE16, SNX17, WASHC5, AP5Z1, TOM1, RAB10, RAB35, CLEC16A, WASHC4, CORO1C, VPS4A, ITSN2, CALY, WASHC3, SNX9, ANKFY1, LAMTOR1, AP5S1, AP5M1, ALS2, EPS15L1, RBSN, VPS16, SNX27, DIAPH3, BLTP1, DPY30, REPS1, AP5B1, SNX18, AGAP2, WASHC2C, SNX33, ALS2CL, BLOC1S2, WASHC2A, WASHC1"
163,GO:0016236,5,67,63,"MTOR, HMOX1, NBR1, NPC1, PRKN, PIK3C3, SRC, TSG101, VCP, STAM, ULK1, BECN1, SQSTM1, MTMR3, ATG12, HGS, PLAA, ATG5, VPS4B, EI24, TBC1D5, PDCD6IP, STAM2, TCIRG1, VTI1B, ATG7, PIM2, SNF8, ATG14, ATG4B, TECPR1, CHMP2B, KLHL3, VPS41, VPS4A, CHMP2A, UBQLN1, PIK3R4, VPS36, VPS28, VTA1, CHMP3, VPS37C, ATG16L1, YOD1, MTMR14, CHMP6, VPS37B, UBXN6, MAP1LC3B, ATG10, HDAC10, VPS25, MAP1LC3A, ATG16L2, CHMP4C, MVB12A, CHMP4B, VPS37A, VTI1A, VPS37D, PGAM5, MAP1LC3C"
164,GO:0016310,5,294,232,"ACVR1, ACVR2A, ACVR2B, ACVRL1, ADK, GRK3, AK1, AK2, AK4, AKT1, AKT2, ALK, AMHR2, AXL, BMPR1A, BMPR1B, BMPR2, BUB1, BUB1B, CAMK2G, CDK3, CDK5, CDK7, CDK8, CHKA, CHKB, CKB, CKM, CKMT1B, CKMT2, CLK1, CSNK1G3, DCK, DGUOK, DTYMK, EPHA2, EPHA5, EPHA7, EPHA8, EPHB2, ERBB3, FGFR3, FRK, MTOR, GAK, GK, GK2, GRK4, GRK6, GUK1, HTR2B, ITK, ITPK1, ITPKA, ITPKB, LIMK2, MAP3K4, MET, CIITA, MST1R, MVK, NME1, NME2, NME3, NME4, ROR1, ROR2, PAK1, PAK2, PAK3, PDK1, PDK2, PDK4, PDPK1, PFKL, PFKP, CDK14, PGK1, PGK2, PHKG1, PIK3C2A, PIK3C2B, PIK3C2G, PIK3C3, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PI4KA, PI4KB, PIP4K2A, PKLR, PKM, PRKACG, PRKCG, MAPK3, MAPK7, MAPK11, MAP2K3, MAP2K5, MAP2K6, MAP2K7, PRPS1, PRPS2, ALDH18A1, RPS6KA2, RPS6KB2, MAP2K4, STAT3, TEK, TESK1, TGFBR2, TIE1, TK1, TK2, TOP1, TRIO, TTK, TTN, UCK2, WEE1, YES1, CDC7, PIP5K1A, PIP5K1B, PIP4K2B, PDXK, CASK, CDK13, RIPK2, RIOK3, KSR1, SPHK1, LIMD1, MAP3K14, BAZ1B, PAPSS2, PAPSS1, PKMYT1, IKBKE, PPIP5K1, DCAF1, IP6K1, XYLB, TNK2, NME6, BCKDK, PAK4, PMVK, MAP3K2, CLP1, CIT, MAP4K5, PNKP, DOLK, SEPHS2, SEPHS1, CDK19, PPIP5K2, PIP5K1C, SHPK, AK5, TPK1, NMRK2, RPS6KA6, NME7, AK3, IRAK4, IP6K2, CMPK1, PANK1, RIPK4, TOLLIP, TRPM7, UCKL1, NMRK1, ETNK2, PI4K2B, RFK, PI4K2A, ETNK1, SPHK2, PAK6, CAMK1D, PAK5, CAMK1G, CLK4, TAOK1, IPPK, CERK, NADK, PANK3, NOL9, PIP4K2C, PANK2, ALPK1, ITPKC, COASY, ADPGK, UCK1, RIOK1, OBSCN, CAMKK1, MASTL, NEK9, PSTK, LRRK2, CSNK1A1L, AK7, HYKK, CMPK2, NADK2, PIP5KL1, MYO3B, TRPM6, STK35, HIPK4, AK8, SGMS2, AK9, PRPS1L1, IPMK, ANKK1, SGMS1, NEK8, EPHA10, EPHA6, MYLK4, IDNK, WEE2, CKMT1A, AK6"
165,GO:0016311,5,67,44,"ACP5, ACP3, ALPI, ALPL, ALPP, ALPG, BGLAP, CDKN3, DUSP3, DUSP4, DUSP5, DUSP8, EPHX2, FBP1, PPM1A, PPP1CA, PPP3CA, PPP3CB, PSPH, PTPRB, PTPRC, PTPRG, PTP4A1, PTP4A2, CDC14A, RNGTT, DNAJC6, PTP4A3, DUSP10, PTPN23, PTPN20, NT5C, INPP5K, SSH3, PDXP, LHPP, MTMR14, TNS3, THTPA, DUSP16, PXYLP1, FRA10AC1, NANP, DUSP19"
166,GO:0016338,5,21,14,"CLDN4, CLDN3, CLDN7, CLDN11, CLDN5, CLDN12, CLDN8, CLDN6, CLDN2, CLDN1, CLDN16, CLDN15, CLDN23, CLDN19"
167,GO:0016339,5,45,17,"CDH1, CDH2, CDH3, CDH4, CDH5, CDH8, CDH11, CDH13, CDH15, CDH17, DSG1, SELL, SELP, DCHS1, NLGN1, CDH23, AJUBA"
168,GO:0016477,3,237,195,"ANG, APC, SHROOM2, ARF4, RHOA, RND3, AXL, BDKRB1, CEACAM1, BTG1, FMNL1, CD44, CD47, CD63, CD151, CDK1, CDH11, COL5A1, CRK, CRKL, CCN2, CTNNA1, CTNNA2, DOCK1, DOCK2, ATN1, S1PR1, EFNA1, EPHA2, ENG, ENPEP, EPHA3, EPHB3, ERBB4, FAT1, GPC4, FGFR1, FGFR4, FOXC1, FOXE1, FLT1, GFRA1, GPC3, GPC1, ARHGAP35, GSK3A, NCKAP1L, ONECUT1, HOXA5, HES1, IGFBP6, IL12A, IL12B, INSM1, ITGAV, ITGB1, ITGB3, ITGB4, ITGB5, ITGB6, ITGB8, JUP, KDR, L1CAM, LAMA5, LAMC1, LCP1, MET, MMP9, MST1R, NARS1, NCK1, NEDD9, NFATC2, PAK1, PDPK1, PIK3C2A, PIK3C2B, PIK3C2G, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PLCG1, PLXNB1, PODXL, PRKCI, PRKCZ, PROP1, PTEN, PTK2, PTK6, PTK7, PTPRF, PXN, RAB1A, RAC1, RNH1, RPS6KB1, SDC1, SDC2, SDC4, SLC9A1, FSCN1, SORL1, SSTR4, TGFB2, TGFBR3, THBS1, TIAM1, TNFAIP1, TNFAIP3, TYRO3, VAV1, VAV2, VTN, RND2, USP9X, USP9Y, PIP5K1A, NCK2, CUL3, CDC42BPA, DGKZ, ADAM9, IQGAP1, LIMD1, ITGB1BP1, ADGRG1, TAOK2, BCAR1, SDC3, ARPC5, ABI2, APC2, PAK4, VAV3, MERTK, PDPN, SIX2, NCKAP1, PHB2, MAPRE1, PALLD, USP33, AVL9, ARC, WWC1, SCRIB, CD2AP, BAMBI, NOX1, RND1, CTNNA3, RHOD, SH3KBP1, ADGRE2, LIMA1, ERRFI1, ZRANB1, NDE1, SPDL1, CARMIL1, ASAP3, PRPF40A, CCDC88A, FMN2, CD248, PAK5, CORO1B, STRIP2, NTN4, GOLPH3, DOCK5, OR51E2, NDEL1, FAM83D, ARPC5L, PARP9, JAM3, PPP1R9B, PHLDB2, KNSTRN, FMNL3, FMNL2, NOSTRIN, TMEM18, SIRPA, CLEC14A, SPATA13, BRAT1, KCTD13, NANOS1, MYO18A, CD24"
169,GO:0019216,5,36,29,"SERPINA3, BBS4, FGFR4, GPS2, HNF4A, ID2, PLCG2, PSAP, PLPP1, IRS2, EDF1, MACROH2A1, NR1D1, NR1D2, ZMPSTE24, ABCA7, NCOA2, DNAJC15, CERS2, ADIPOR1, SIRT6, TM6SF2, TREM2, BCL11B, OPA3, LACTB, ACER1, ADGRF1, PSAPL1"
170,GO:0019222,3,22,19,"BACH1, CNR1, CNR2, S1PR1, LPAR1, S1PR3, GPR3, MC1R, MC2R, MC3R, MC4R, MC5R, S1PR4, LPAR2, S1PR2, SH2B2, LPAR3, S1PR5, GPR119"
171,GO:0019226,4,23,22,"CHRM5, COL6A1, DRD1, DRD5, S1PR1, KCNJ8, MAG, PAFAH1B1, PENK, PLEC, SOD1, CACNG3, CACNG2, CNTNAP2, CACNG5, CACNG4, SPTBN4, CACNG8, CACNG7, JAM3, OTOA, RGS21"
172,GO:0019228,5,30,30,"ANK3, CHRNA1, CHRNB4, DRD1, MTOR, GLRA1, GPER1, GRIA1, GRIK2, KCNA1, KCNA2, KCND2, KCNQ3, NPR2, P2RX1, P2RX4, SCN1A, SCN2A, SCN4B, SCN8A, SOD1, CACNA1I, KCNMB2, SCN11A, KCNMB3, KCNMB4, GPR88, GJD2, MYH14, HCN1"
173,GO:0019233,5,41,35,"AQP1, CDK5, CHRNA4, CHRNB2, GIP, GRIN2A, GRM1, HOXB8, HOXD1, IAPP, KCNA2, KCND2, MC1R, MECP2, MME, NDN, NPY1R, OPRM1, P2RX4, P2RX7, PENK, PNOC, MAPK3, SCN9A, CCL2, TAC1, TRPA1, PTGES, SCN11A, RETREG1, NLGN2, ALOXE3, PROK2, POMK, MRGPRX2"
174,GO:0019538,4,17,15,"ACACA, KLK3, CTSG, LTA4H, MMP1, MMP2, PAPPA, SLC34A1, NUMBL, BAG2, SLC34A2, ZDHHC2, FAM20C, NECAB3, D2HGDH"
175,GO:0019725,2,16,13,"ALPL, AQP1, MCL1, SCN7A, CCL2, CROCC, TNS2, ABCA12, FBXO4, RHOT1, RHOT2, SLC22A12, MUC17"
176,GO:0019827,3,38,35,"CTNNB1, DDX6, EIF4E, ESRRB, KIT, TBX3, TPT1, EOMES, FZD7, HESX1, SMC3, KLF4, CTR9, MTF2, KDM4C, SMC5, RTF1, TUT4, PADI4, PHF19, GNL3, LSM1, PELO, PAF1, METTL3, EIF4ENIF1, METTL14, CDC73, LIN28A, SETD6, NANOG, TET1, TRIM8, LEO1, DIS3L2"
177,GO:0019882,2,24,23,"CD8A, CD74, CTSH, CTSL, CTSS, EXT1, GBA1, PSMB8, RAB3B, RAB4A, RAB5B, RAB6A, RAB27A, RELB, RAB33A, CLEC4M, RAB10, RAB32, RAB35, CD209, RAB8B, RAB34, RAB3C"
178,GO:0019915,4,28,25,"PLIN2, APOA1, CAV1, CD36, CIDEA, CRY1, CRY2, B4GALNT1, GBA1, GM2A, FFAR2, HEXA, HEXB, STAT5B, NRIP1, DGAT1, PLIN3, BSCL2, CIDEB, ANGPTL3, PNPLA2, CIDEC, DGAT2, ACVR1C, PLIN5"
179,GO:0022604,5,24,19,"CAPZB, CFL1, CLDN4, CLDN3, EFNA5, SPARC, ZMYM3, FERMT2, ARC, ZRANB1, PHIP, STRIP1, LARP4, FMNL2, PDZD8, WTIP, CAMSAP1, AGO4, BCL9L"
180,GO:0022900,4,53,47,"ADH5, ALDH2, AKR1B1, AOC2, ASPH, AKR1C4, COX11, CYB5A, CYB561, CYBA, CYBB, CYP1A2, CYP19A1, ETFDH, FDX1, GLDC, GPX2, GSR, IDH3B, IDO1, MAOB, ME1, ME2, NCF2, POR, QDPR, SRD5A1, SURF1, GFUS, DEGS1, AKR7A2, RDH16, HSD17B6, ALDH4A1, P4HA2, DHRS3, DHRS2, AKR7A3, HAAO, PHGDH, NDOR1, DMGDH, NOX4, CIAPIN1, THAP11, FDX2, NCF1"
181,GO:0030010,3,34,25,"CRK, CRKL, EPHB1, GSK3B, IGF1R, KCNJ8, PRKCZ, PTK2, STK11, WEE1, WNT7A, FEZ1, ARHGEF11, TCIRG1, SLC9A6, SDCCAG8, RAB11FIP2, WWC1, PARD3, DIAPH3, JAM3, PHLDB2, PARD3B, MPP7, CRB2"
182,GO:0030030,4,41,30,"DNAH9, E2F5, GPR22, ILK, ITGB1, PRICKLE3, NUBP1, NPHP1, PDCL, PLEK, PKN2, TSC1, CUL3, ITGA8, CDK10, HAP1, NUBP2, SDCCAG8, CEP43, TWF2, CEP152, WRAP73, KIF17, P2RY12, CEP97, KCTD17, DIAPH3, TCHP, AK7, WTIP"
183,GO:0030031,5,16,13,"FGFR1, GSN, NCKAP1L, NEFH, PDGFA, RAC1, RAC2, RAC3, NCKAP1, CYFIP2, PARVB, PARVG, SCIN"
184,GO:0030048,3,20,17,"ACTC1, MYO1B, MYH3, MYH4, MYH9, MYH10, MYO1A, MYO1C, MYO5A, MYO6, MYO7A, MYO7B, MYO9B, WAS, WIPF1, WASF2, MYH14"
185,GO:0030097,5,60,48,"ADD2, JAG1, ANGPT1, BMI1, ZFP36L2, RUNX2, RUNX1, RUNX3, CD34, CSF1R, NKX2-5, EPOR, FLT3, MKNK2, IL7R, IL10, KIT, MEIS1, NOTCH2, NOTCH4, PGM3, SOD2, SPTA1, TAL1, TAFAZZIN, TGFB2, ZBTB16, PICALM, CUL4A, OGT, CDK13, SGPL1, ASH2L, MELK, EBP, L3MBTL1, DLL1, GLRX5, KLF3, AHSP, CIAPIN1, TWSG1, PINK1, ROGDI, KIRREL3, WNT3A, ASXL1, FLCN"
186,GO:0030101,5,23,19,"CASP8, CD2, IFNB1, IL2, IL12B, IL18, PRDX1, PIK3CD, BAG6, IL18R1, NCR1, RASGRP1, KLRK1, IL21R, IFNK, ULBP3, ULBP2, ULBP1, NCR3"
187,GO:0030155,4,54,49,"ABL1, ABL2, S1PR1, EPHA8, PTK2B, FES, FUT2, CXCR3, TNC, CXCL8, IL18, JAG2, LAMA3, LAMA4, LAMA5, LMO7, PPP1R12A, PKD1, PKHD1, PLAU, PLAUR, PML, PPP1CB, PPP2CA, PPP2R1A, PRKX, PRLR, PTK2, PTPRJ, RET, ROCK1, SOX9, SRF, TNR, TNXB, VTN, CXCR4, PKP4, CYTH1, ROCK2, CYTIP, NUAK1, KIF14, SPINK5, FAF1, DLL1, YTHDF2, TNN, CBLL1"
188,GO:0030163,5,65,58,"CAPN3, CASP3, CASP7, TPP1, CMA1, CPB2, CPN1, CTRL, NQO1, ELANE, CLN8, EXT1, MTOR, FYN, GRIN2A, IDE, LNPEP, MAGEA2, MME, MMP2, NOTCH1, P2RX7, PAPPA, SERPINE2, PPT1, RELA, RNF5, SIAH1, ST14, TRAF2, UCHL3, RIPK1, TRIM24, SQSTM1, SLC16A3, MMP20, LONP1, DPP3, ADAMTS13, CHEK2, GGA3, CD2AP, IL17RA, GGA1, UTP25, HTRA2, MAGEC2, PGPEP1, CLN6, USE1, HAMP, PJA1, LPCAT1, LRSAM1, DAB2IP, MAGEA2B, SLC6A17, ARK2C"
189,GO:0030198,5,155,98,"APBB2, APLP1, APP, ATP7A, BCL3, COL1A1, COL1A2, COL3A1, COL4A1, COL4A2, COL4A3, COL4A5, COL4A6, COL5A2, COL7A1, COL8A1, COL8A2, COL9A1, COL9A2, COL9A3, COL10A1, COL11A1, COL15A1, COL17A1, DMP1, ELF3, ERCC2, FBLN1, FOXF1, GFAP, B4GALT1, IBSP, CCN1, IMPG1, MATN3, MMP1, MMP2, MMP3, MMP7, MMP9, MMP10, MMP12, MMP13, MMP14, MMP15, MMP16, MMP17, MYF5, NF1, NFKB2, TNFRSF11B, FURIN, PDGFRA, PTX3, SPINT1, TGFBI, NR2E1, TNF, TNR, COL14A1, VTN, PXDN, COLQ, MMP23B, ITGA8, MMP20, ADAMTS4, ADAMTS3, ADAMTS2, ADAMTSL2, DNAJB6, PRDX4, POMT1, POSTN, MMP24, SPINK5, ADAMTS13, ADAMTS5, ADAMTS7, ABI3BP, NPHP3, NOX1, ERO1A, COL5A3, HSD17B12, ADAMTSL4, CSGALNACT1, ADAMTSL3, RXFP1, HPSE2, SLC39A8, MMP25, ADAMTS10, WNT3A, CCDC80, ADAMTS17, NPNT, ATXN1L"
190,GO:0030279,5,20,18,"BCL2, CALCA, RBPJ, LRP4, SMAD6, SMAD7, MDK, MEF2C, NOTCH1, SFRP1, SOX9, TPH1, CHSY1, DKK1, SOST, GFRA4, KREMEN2, KREMEN1"
191,GO:0030282,5,56,48,"ALOX15, ALPL, ATF4, BGLAP, BMP2, RUNX2, COL1A2, COL6A1, COMP, CYP27B1, ERCC2, FGFR3, FGFR2, FGR, FOSL2, GATA1, GPC3, HIF1A, IBSP, LOX, LTBP3, MMP13, ROR2, ENPP1, PHEX, PTH, PTGS2, PTHLH, PTH1R, PTN, SOX9, KLF10, CLEC3B, TUFT1, WNT11, AXIN2, CER1, EIF2AK3, MINPP1, ZMPSTE24, SBDS, ASPN, LGR4, SMPD3, FKRP, PRICKLE1, PHOSPHO1, RSPO2"
192,GO:0030318,5,22,18,"BCL2, EDN3, EDNRB, GLI3, KIT, MEF2C, MITF, CITED1, OCA2, ENPP1, RAB27A, SOX10, TYRP1, USP13, BLOC1S6, OR51E2, HPS4, SLC24A5"
193,GO:0030334,5,102,88,"AKT1, AKT2, RHOA, RHOB, CEACAM1, CDK5, CDKN1B, CORT, ERBB4, FGF3, FGF4, FGF5, FGF6, FGF7, FGF8, FGF9, FLNA, FUT3, TNC, KIF2A, KRT5, LAMA2, LAMA3, LAMA4, LAMA5, STMN1, LMNA, MGAT3, NCK1, ENPP2, SERPINE2, PLXNA1, PLXNA2, PLXNB1, PRKX, RAC1, RAC2, ROCK1, SGK1, SST, TGFB1, TMSB4X, TNR, TNXB, PHLDA2, FGF23, LMO4, FGF18, FGF17, LDB1, LDB2, TMSB4Y, SLK, KIF14, FGF19, PLXNC1, PLXND1, MACF1, RIGI, PLXNB2, SGK3, FGF20, FGF21, FGF22, MINK1, ABI3, AMOTL2, ROBO4, PLXNA3, DOCK10, RCC2, HACE1, CAMSAP3, MEAK7, TNN, SRCIN1, PARD6B, AJUBA, PLXNA4, NEXN, MYSM1, TTBK2, AMOT, AMOTL1, SPATA13, ADGRG3, LAMA1, USP17L2"
194,GO:0030522,5,34,32,"AHR, AR, ARNT, NR5A2, NR5A1, NR6A1, NR4A1, HNF4A, HNF4G, NR4A2, PPARA, PPARD, RORA, RORB, RORC, SREBF1, STAT3, NR2F1, NR2F2, NR2E1, NR2C1, NR2C2, NR1H2, NR1I2, NR1D1, NR1I3, NR1H4, NR1D2, NR2E3, NR1H3, AHRR, DCBLD2"
195,GO:0030534,3,31,28,"ALK, ATP6V1B1, BBS1, BBS2, BBS4, ADAM2, GABRG2, MAFG, NAGLU, PAX5, SEPTIN5, SLC1A1, SLC1A2, SPTBN2, NRXN3, NRXN1, NRXN2, SHANK2, NCSTN, SLC7A11, CNTNAP2, SLITRK5, SHANK1, NLGN3, NLGN4X, SHANK3, TPGS1, SLITRK1"
196,GO:0030574,3,41,30,"CTSB, CTSK, CTSL, CTSS, MMP1, MMP2, MMP3, MMP7, MMP9, MMP10, MMP12, MMP13, MMP14, MMP15, MMP16, MMP17, FURIN, PRSS2, KLK6, PRTN3, MMP23B, ADAM15, MMP20, ADAMTS3, ADAMTS2, MRC2, MMP24, RETREG1, MMP25, TMPRSS6"
197,GO:0030705,5,20,15,"KIF1A, MYO10, TUBA1A, TUBA1B, KIF1C, KIF13B, HOOK2, HOOK1, CCDC88A, KIF13A, HOOK3, TUBA1C, PRICKLE1, TUBB, CCDC88C"
198,GO:0030855,5,95,58,"ACADVL, ALDOC, ANXA7, CASP6, CBR1, CDK1, CES1, TPP1, COL4A1, CPT1A, NKX2-5, CTSB, AKR1C1, AKR1C2, DLX3, DLX5, DLX6, DMBT1, FGFR2, GATA6, GSTA1, GSTA2, HNRNPH3, ID3, KRT4, KRT10, KRT13, KRT14, KRT16, KRT17, KRT19, LGALS3, MSI1, PCNA, PGK1, PPARG, SIX1, TAGLN, TGFB1I1, TGFB2, TST, UPK1B, UPK2, UPK3A, VDAC1, WNT10B, WT1, DHRS9, SPINK5, SULT1B1, NEUROG3, TOLLIP, KRT20, CDHR2, PIH1D1, BDH2, GDF7, GSTK1"
199,GO:0030879,5,22,21,"ARHGAP5, CAV1, CYP19A1, FASN, GLI2, ARHGAP35, NRG1, HOXA9, HOXB9, ITGA2, NOTCH4, PRL, SOX9, TBX3, CRIPTO, TGFB3, IRS2, BCL2L11, LEF1, WNT3A, PYGO2"
200,GO:0031016,4,23,20,"ACVR2B, CTNNB1, FGF10, FOXF1, IHH, ISL1, SMAD2, MEIS2, MET, PCSK1, PROX1, RBM4, SHH, HNF1A, HNF1B, TCF7L2, WFS1, ALDH1A2, SELENOT, PTF1A"
201,GO:0031100,4,36,33,"ADM, ANGPT2, APOA2, ATIC, AXL, BAAT, BAK1, CAD, CDK1, CDKN1A, ACE, F7, FLT3, FPGS, GAS6, GATA1, HSPG2, IGF2R, PDX1, LCP1, CYTB, NNMT, NOTCH1, PFKFB1, MED1, CXCL12, TGFBR3, WNT1, NR0B2, PTPRU, LPIN1, UPF2, UGT1A1"
202,GO:0031214,4,25,19,"AMBN, AMELX, DMP1, DSPP, HTN1, HTN3, SRGN, SPP1, STATH, ITGB1BP1, KLK4, ENAM, TFIP11, FAM20A, ODAM, MEPE, FAM20C, OTOP1, AMTN"
203,GO:0031589,3,21,17,"ANGPT1, ATP1B2, EPHB1, GAS6, ITGA6, ITGA2, ITGA5, ITGAV, ITGB1, ITGB3, SMAD6, PPARD, PRKCE, PRKX, VWF, SORBS3, SORBS1"
204,GO:0031640,3,58,51,"C5, C6, C7, C8A, C8B, C8G, C9, CHGA, DEFA1, DEFA3, DEFA4, DEFA5, DEFA6, DEFB4A, GAPDH, GZMH, GZMA, GZMB, HMGN2, HTN1, HTN3, KRT6A, LTF, LYZ, MICB, MUC7, NINJ1, NKG7, PLA2G2A, PRF1, RPL30, RPS19, S100A12, CCL13, SEMG1, H2BC11, PGLYRP1, GNLY, GSDMB, DEFB103B, PGLYRP4, HAMP, H2BC12, PGLYRP3, ROMO1, DEFB128, LCE3B, LCE3C, DEFB103A, DEFA1B, MICA"
205,GO:0031647,3,83,74,"ANK2, APOA2, ASPH, BCL2, CASP3, CD81, DAD1, DDOST, KAT2A, HSPA8, LAMP2, LMNA, LSS, NF2, PRKN, PIN1, CTSA, MAPK1, PTEN, SOX4, SREBF1, AURKA, TBX3, TERT, TF, USP4, USP7, BAG6, UBL4A, TRIM24, DPM2, HDAC3, USP8, B4GALT5, HDAC6, STUB1, NDC80, TADA3, GIPC1, USP19, SUGT1, GGA3, NEDD4L, TARDBP, FBXO7, FBXO4, PYCARD, USP25, SH3GLB1, DACT1, GET4, DPM3, TOMM7, GNL3L, APTX, CMTM6, PINX1, QRSL1, CDKN2AIP, ATF7IP, VPS35, VPS11, HDAC8, USP28, CCAR2, DDRGK1, RNF128, ADGRV1, DDI2, LRRK2, SLC51B, INSC, DDI1, MOSMO"
206,GO:0031667,4,40,39,"ATF4, CSH1, CSH2, CSHL1, CYP8B1, ACE, FBP1, MTOR, KAT2A, GH1, GH2, IL15RA, MBD1, FOXO4, NTRK1, PAX2, PCSK1, PRL, PROX1, PSPH, RPS6KB1, SCT, SCTR, SLC10A1, SPINK1, SRC, SRD5A2, TH, TNF, UCP1, WNT11, H6PD, KDM4A, CHSY1, SIRT5, FGF21, CIDEB, MBD3, MEAK7"
207,GO:0031668,4,17,17,"ADORA2B, TLE5, ASGR1, AXL, CDKN1A, CDKN2B, ARHGAP35, LYN, NR4A2, P2RX7, PLEC, PTPRC, SFRP2, SLC1A2, FOSL1, ADNP, GSDMD"
208,GO:0031669,5,34,33,"CD68, CREBBP, EIF4G1, EP300, MTOR, KCNB1, PPARD, PRKAA1, PRKAA2, PRKAB1, PRKAB2, PRKAG1, RHEB, SEC13, ULK1, RRAGA, OTUD3, TXN2, PRKAG2, PRKAG3, MIOS, LAMTOR1, PRR5, RPTOR, RRAGC, MLST8, MAPKAP1, WDR59, SEH1L, WDR24, UCN2, UCN3, RICTOR"
